transaction_id,transaction_date,customer_id,product_category,product_name,quantity,unit_price,revenue,store_location
TXN00000862,2025-10-21 22:09:24.714119,CUST000303,Accessories,Wireless Charger,1,1290,1290,MBK Center
TXN00001023,2025-10-21 22:09:24.739655,CUST000452,Coffee,Americano,3,95,285,Central Chiang Mai
TXN00001136,2025-10-21 22:09:24.754955,CUST000664,Smartphone,OPPO Reno8,1,15990,15990,Central World
TXN00001192,2025-10-21 22:09:24.762507,CUST000609,Accessories,Screen Protector,1,290,290,Central World
TXN00001745,2025-10-21 22:09:24.836819,CUST000445,Coffee,Latte,1,115,115,Terminal 21
TXN00001809,2025-10-21 22:09:24.845585,CUST000586,Smartphone,OPPO Reno8,1,15990,15990,Terminal 21
TXN00001960,2025-10-21 22:09:24.865492,CUST000058,Accessories,Wireless Charger,1,1290,1290,Central Festival Phuket
TXN00001961,2025-10-21 22:09:24.865621,CUST000629,Accessories,Phone Case,1,390,390,Siam Paragon
TXN00002174,2025-10-21 22:09:24.895789,CUST000932,Accessories,Phone Case,1,390,390,Siam Paragon
TXN00002733,2025-10-21 22:09:24.971524,CUST000998,Coffee,Cappuccino,1,110,110,Terminal 21
TXN00003029,2025-10-21 22:09:25.011223,CUST000805,Beverage,Green Tea,1,85,85,Siam Paragon
TXN00003398,2025-10-21 22:09:25.060452,CUST000543,Smartphone,OPPO Reno8,1,15990,15990,Central Festival Phuket
TXN00003858,2025-10-21 22:09:25.121122,CUST000730,Smartphone,OPPO Reno8,1,15990,15990,Central Chiang Mai
TXN00004200,2025-10-21 22:09:25.166264,CUST000983,Beverage,Green Tea,1,85,85,MBK Center
TXN00004717,2025-10-21 22:09:25.236675,CUST000335,Coffee,Latte,1,115,115,Central Festival Phuket
TXN00005252,2025-10-21 22:09:25.309574,CUST000960,Coffee,Latte,1,115,115,Terminal 21
TXN00005969,2025-10-21 22:09:25.406396,CUST000675,Smartphone,OPPO Reno8,1,15990,15990,Central World
TXN00006011,2025-10-21 22:09:25.414128,CUST000574,Smartphone,Samsung Galaxy S23,1,28900,28900,Siam Paragon
TXN00006162,2025-10-21 22:09:25.435150,CUST000188,Food,Sandwich,2,145,290,Central Chiang Mai
TXN00006223,2025-10-21 22:09:25.443210,CUST000069,Food,Sandwich,1,145,145,Terminal 21
TXN00006294,2025-10-21 22:09:25.453397,CUST000879,Food,Croissant,1,95,95,MBK Center
TXN00007201,2025-10-21 22:09:25.580553,CUST000016,Accessories,Screen Protector,1,290,290,Central World
TXN00007689,2025-10-21 22:09:25.645079,CUST000965,Coffee,Cappuccino,1,110,110,Terminal 21
TXN00007783,2025-10-21 22:09:25.657346,CUST000919,Food,Sandwich,1,145,145,Terminal 21
TXN00007871,2025-10-21 22:09:25.668840,CUST000005,Beverage,Green Tea,1,85,85,Siam Paragon
TXN00008760,2025-10-21 22:09:25.786040,CUST000417,Beverage,Green Tea,1,85,85,Central Chiang Mai
TXN00009030,2025-10-21 22:09:25.821889,CUST000375,Smartphone,Samsung Galaxy S23,1,28900,28900,Central Festival Phuket
TXN00009346,2025-10-21 22:09:25.864666,CUST000126,Accessories,Wireless Charger,1,1290,1290,Terminal 21
TXN00009435,2025-10-21 22:09:25.876334,CUST000034,Accessories,Wireless Charger,2,1290,2580,Central World
TXN00009693,2025-10-21 22:09:25.910672,CUST000193,Smartphone,iPhone 14,1,32900,32900,Terminal 21
TXN00009985,2025-10-21 22:09:25.950257,CUST000936,Coffee,Latte,2,115,230,Central Chiang Mai
TXN00000115,2025-10-22 22:09:24.593230,CUST000880,Smartphone,Samsung Galaxy S23,1,28900,28900,Terminal 21
TXN00000382,2025-10-22 22:09:24.638299,CUST000814,Coffee,Cappuccino,1,110,110,Central Festival Phuket
TXN00000847,2025-10-22 22:09:24.711103,CUST000961,Accessories,Wireless Charger,1,1290,1290,Central World
TXN00000910,2025-10-22 22:09:24.723623,CUST000860,Smartphone,Samsung Galaxy S23,1,28900,28900,Central Chiang Mai
TXN00001400,2025-10-22 22:09:24.790188,CUST000038,Food,Sandwich,1,145,145,Terminal 21
TXN00001575,2025-10-22 22:09:24.813683,CUST000583,Food,Croissant,2,95,190,Terminal 21
TXN00001664,2025-10-22 22:09:24.825691,CUST000731,Coffee,Cappuccino,1,110,110,MBK Center
TXN00001688,2025-10-22 22:09:24.828947,CUST000070,Beverage,Green Tea,2,85,170,MBK Center
TXN00001912,2025-10-22 22:09:24.859188,CUST000717,Smartphone,OPPO Reno8,1,15990,15990,Siam Paragon
TXN00002055,2025-10-22 22:09:24.878125,CUST000152,Accessories,Wireless Charger,1,1290,1290,Central Festival Phuket
TXN00002616,2025-10-22 22:09:24.956064,CUST000448,Food,Croissant,1,95,95,Central World
TXN00003133,2025-10-22 22:09:25.025124,CUST000847,Smartphone,OPPO Reno8,1,15990,15990,Terminal 21
TXN00003207,2025-10-22 22:09:25.034838,CUST000100,Accessories,Wireless Charger,1,1290,1290,Central Chiang Mai
TXN00003660,2025-10-22 22:09:25.095246,CUST000709,Accessories,Screen Protector,1,290,290,MBK Center
TXN00003706,2025-10-22 22:09:25.101252,CUST000502,Food,Croissant,2,95,190,Central Chiang Mai
TXN00003769,2025-10-22 22:09:25.109510,CUST000024,Accessories,Phone Case,1,390,390,Central Festival Phuket
TXN00004960,2025-10-22 22:09:25.269023,CUST000935,Food,Croissant,3,95,285,Central Chiang Mai
TXN00005091,2025-10-22 22:09:25.286558,CUST000280,Accessories,Phone Case,1,390,390,Terminal 21
TXN00005783,2025-10-22 22:09:25.381099,CUST000837,Food,Sandwich,2,145,290,Central World
TXN00006129,2025-10-22 22:09:25.430008,CUST000006,Smartphone,OPPO Reno8,1,15990,15990,Central World
TXN00006323,2025-10-22 22:09:25.457223,CUST000744,Beverage,Green Tea,3,85,255,Siam Paragon
TXN00006610,2025-10-22 22:09:25.500890,CUST000424,Smartphone,iPhone 14,1,32900,32900,Central World
TXN00006614,2025-10-22 22:09:25.501422,CUST000019,Food,Croissant,1,95,95,Central Chiang Mai
TXN00006893,2025-10-22 22:09:25.539080,CUST000472,Smartphone,OPPO Reno8,1,15990,15990,Central World
TXN00007557,2025-10-22 22:09:25.627857,CUST000622,Smartphone,iPhone 14,1,32900,32900,Central World
TXN00007975,2025-10-22 22:09:25.682509,CUST000001,Accessories,Screen Protector,1,290,290,Central Chiang Mai
TXN00008406,2025-10-22 22:09:25.739669,CUST000560,Smartphone,Samsung Galaxy S23,1,28900,28900,Central World
TXN00008673,2025-10-22 22:09:25.774776,CUST000735,Coffee,Americano,1,95,95,Siam Paragon
TXN00008718,2025-10-22 22:09:25.780609,CUST000621,Coffee,Americano,1,95,95,Terminal 21
TXN00009290,2025-10-22 22:09:25.857243,CUST000820,Food,Sandwich,2,145,290,Terminal 21
TXN00009407,2025-10-22 22:09:25.872669,CUST000470,Coffee,Latte,1,115,115,MBK Center
TXN00009436,2025-10-22 22:09:25.876462,CUST000344,Coffee,Latte,1,115,115,Central World
TXN00009729,2025-10-22 22:09:25.915556,CUST000483,Smartphone,iPhone 14,1,32900,32900,Central Chiang Mai
TXN00000152,2025-10-23 22:09:24.599037,CUST000222,Smartphone,Samsung Galaxy S23,1,28900,28900,Terminal 21
TXN00000259,2025-10-23 22:09:24.620467,CUST000950,Coffee,Cappuccino,1,110,110,MBK Center
TXN00000484,2025-10-23 22:09:24.652366,CUST000209,Food,Sandwich,3,145,435,Central Festival Phuket
TXN00000631,2025-10-23 22:09:24.672780,CUST000072,Food,Sandwich,1,145,145,Central Chiang Mai
TXN00000880,2025-10-23 22:09:24.718794,CUST000603,Beverage,Green Tea,1,85,85,Siam Paragon
TXN00001672,2025-10-23 22:09:24.826779,CUST000959,Smartphone,Samsung Galaxy S23,1,28900,28900,Central Festival Phuket
TXN00001999,2025-10-23 22:09:24.870761,CUST000746,Smartphone,iPhone 14,1,32900,32900,Central Festival Phuket
TXN00003089,2025-10-23 22:09:25.019130,CUST000843,Coffee,Americano,1,95,95,MBK Center
TXN00003154,2025-10-23 22:09:25.027870,CUST000555,Food,Croissant,1,95,95,MBK Center
TXN00003515,2025-10-23 22:09:25.075775,CUST000244,Smartphone,Samsung Galaxy S23,1,28900,28900,Siam Paragon
TXN00004788,2025-10-23 22:09:25.246310,CUST000529,Smartphone,Samsung Galaxy S23,1,28900,28900,Central Chiang Mai
TXN00005029,2025-10-23 22:09:25.278416,CUST000292,Accessories,Screen Protector,2,290,580,Terminal 21
TXN00005766,2025-10-23 22:09:25.378896,CUST000531,Accessories,Screen Protector,1,290,290,MBK Center
TXN00006126,2025-10-23 22:09:25.429615,CUST000696,Coffee,Latte,2,115,230,Central World
TXN00006729,2025-10-23 22:09:25.517146,CUST000652,Smartphone,OPPO Reno8,1,15990,15990,MBK Center
TXN00006800,2025-10-23 22:09:25.526461,CUST000953,Accessories,Screen Protector,1,290,290,Central Chiang Mai
TXN00007146,2025-10-23 22:09:25.573321,CUST000620,Smartphone,Samsung Galaxy S23,1,28900,28900,Siam Paragon
TXN00007255,2025-10-23 22:09:25.587593,CUST000505,Accessories,Wireless Charger,1,1290,1290,Central World
TXN00008497,2025-10-23 22:09:25.751780,CUST000465,Accessories,Wireless Charger,1,1290,1290,Central Festival Phuket
TXN00008848,2025-10-23 22:09:25.797557,CUST000521,Coffee,Cappuccino,2,110,220,MBK Center
TXN00009411,2025-10-23 22:09:25.873191,CUST000980,Coffee,Cappuccino,3,110,330,Siam Paragon
TXN00009628,2025-10-23 22:09:25.902013,CUST000799,Coffee,Latte,1,115,115,Central Chiang Mai
TXN00000030,2025-10-24 22:09:24.580086,CUST000630,Accessories,Phone Case,1,390,390,Siam Paragon
TXN00000528,2025-10-24 22:09:24.658225,CUST000314,Smartphone,Samsung Galaxy S23,1,28900,28900,Siam Paragon
TXN00000850,2025-10-24 22:09:24.711812,CUST000363,Smartphone,iPhone 14,1,32900,32900,Central World
TXN00001385,2025-10-24 22:09:24.788217,CUST000555,Food,Croissant,1,95,95,Terminal 21
TXN00001656,2025-10-24 22:09:24.824573,CUST000912,Beverage,Green Tea,1,85,85,Terminal 21
TXN00001799,2025-10-24 22:09:24.844269,CUST000881,Coffee,Americano,1,95,95,Terminal 21
TXN00001908,2025-10-24 22:09:24.858666,CUST000936,Beverage,Green Tea,3,85,255,MBK Center
TXN00001911,2025-10-24 22:09:24.859057,CUST000955,Smartphone,OPPO Reno8,1,15990,15990,Siam Paragon
TXN00002170,2025-10-24 22:09:24.895267,CUST000153,Coffee,Americano,1,95,95,Central World
TXN00002397,2025-10-24 22:09:24.926149,CUST000190,Accessories,Wireless Charger,1,1290,1290,Central Chiang Mai
TXN00003075,2025-10-24 22:09:25.017245,CUST000630,Food,Sandwich,1,145,145,Central World
TXN00003256,2025-10-24 22:09:25.041546,CUST000301,Smartphone,iPhone 14,1,32900,32900,Central World
TXN00003459,2025-10-24 22:09:25.068457,CUST000306,Beverage,Green Tea,1,85,85,Terminal 21
TXN00003489,2025-10-24 22:09:25.072386,CUST000454,Coffee,Cappuccino,2,110,220,Terminal 21
TXN00003496,2025-10-24 22:09:25.073292,CUST000397,Food,Croissant,2,95,190,MBK Center
TXN00004920,2025-10-24 22:09:25.263761,CUST000374,Smartphone,Samsung Galaxy S23,1,28900,28900,Siam Paragon
TXN00005012,2025-10-24 22:09:25.275970,CUST000525,Food,Croissant,1,95,95,MBK Center
TXN00005550,2025-10-24 22:09:25.350678,CUST000441,Coffee,Cappuccino,1,110,110,Central Festival Phuket
TXN00008243,2025-10-24 22:09:25.718039,CUST000708,Food,Sandwich,1,145,145,Central Festival Phuket
TXN00008774,2025-10-24 22:09:25.787902,CUST000894,Smartphone,iPhone 14,1,32900,32900,Terminal 21
TXN00009149,2025-10-24 22:09:25.837787,CUST000143,Accessories,Wireless Charger,1,1290,1290,Central Chiang Mai
TXN00009287,2025-10-24 22:09:25.856845,CUST000449,Accessories,Phone Case,1,390,390,Siam Paragon
TXN00009339,2025-10-24 22:09:25.863730,CUST000570,Accessories,Screen Protector,1,290,290,Siam Paragon
TXN00009509,2025-10-24 22:09:25.886100,CUST000883,Accessories,Wireless Charger,2,1290,2580,Central Festival Phuket
TXN00009582,2025-10-24 22:09:25.895662,CUST000329,Food,Sandwich,1,145,145,Central Chiang Mai
TXN00009654,2025-10-24 22:09:25.905588,CUST000905,Accessories,Wireless Charger,1,1290,1290,Central Chiang Mai
TXN00009763,2025-10-24 22:09:25.920061,CUST000785,Accessories,Phone Case,1,390,390,MBK Center
TXN00009951,2025-10-24 22:09:25.945781,CUST000778,Coffee,Americano,2,95,190,Terminal 21
TXN00009986,2025-10-24 22:09:25.950386,CUST000207,Smartphone,OPPO Reno8,1,15990,15990,Siam Paragon
TXN00000117,2025-10-25 22:09:24.593518,CUST000045,Food,Croissant,1,95,95,Terminal 21
TXN00001167,2025-10-25 22:09:24.759050,CUST000625,Smartphone,Samsung Galaxy S23,1,28900,28900,Central Festival Phuket
TXN00001581,2025-10-25 22:09:24.814476,CUST000327,Accessories,Phone Case,1,390,390,Central Festival Phuket
TXN00001662,2025-10-25 22:09:24.825411,CUST000628,Food,Croissant,1,95,95,Central World
TXN00001831,2025-10-25 22:09:24.848492,CUST000145,Coffee,Latte,3,115,345,Central Chiang Mai
TXN00002564,2025-10-25 22:09:24.949195,CUST000625,Coffee,Cappuccino,1,110,110,Terminal 21
TXN00003883,2025-10-25 22:09:25.124416,CUST000516,Beverage,Green Tea,1,85,85,MBK Center
TXN00004556,2025-10-25 22:09:25.214890,CUST000763,Smartphone,OPPO Reno8,1,15990,15990,Siam Paragon
TXN00004805,2025-10-25 22:09:25.248571,CUST000291,Smartphone,Samsung Galaxy S23,1,28900,28900,MBK Center
TXN00005371,2025-10-25 22:09:25.325802,CUST000960,Food,Sandwich,1,145,145,MBK Center
TXN00005452,2025-10-25 22:09:25.337816,CUST000357,Accessories,Wireless Charger,1,1290,1290,Central World
TXN00005685,2025-10-25 22:09:25.368282,CUST000348,Coffee,Americano,2,95,190,Siam Paragon
TXN00005787,2025-10-25 22:09:25.381624,CUST000945,Coffee,Cappuccino,2,110,220,Central World
TXN00006041,2025-10-25 22:09:25.418208,CUST000623,Coffee,Latte,1,115,115,Central World
TXN00006114,2025-10-25 22:09:25.428057,CUST000894,Beverage,Green Tea,2,85,170,Central World
TXN00006699,2025-10-25 22:09:25.512654,CUST000254,Food,Croissant,1,95,95,MBK Center
TXN00006949,2025-10-25 22:09:25.546717,CUST000821,Coffee,Americano,2,95,190,Terminal 21
TXN00007468,2025-10-25 22:09:25.616245,CUST000828,Smartphone,iPhone 14,1,32900,32900,Siam Paragon
TXN00007471,2025-10-25 22:09:25.616644,CUST000091,Accessories,Wireless Charger,1,1290,1290,Central Festival Phuket
TXN00007553,2025-10-25 22:09:25.627344,CUST000154,Smartphone,Samsung Galaxy S23,1,28900,28900,Central World
TXN00007944,2025-10-25 22:09:25.678410,CUST000302,Food,Croissant,1,95,95,Central World
TXN00007992,2025-10-25 22:09:25.684764,CUST000131,Coffee,Americano,2,95,190,Central Chiang Mai
TXN00008263,2025-10-25 22:09:25.720654,CUST000243,Smartphone,Samsung Galaxy S23,1,28900,28900,Central Festival Phuket
TXN00008843,2025-10-25 22:09:25.796906,CUST000961,Smartphone,OPPO Reno8,1,15990,15990,Siam Paragon
TXN00008992,2025-10-25 22:09:25.816868,CUST000824,Accessories,Phone Case,1,390,390,MBK Center
TXN00009205,2025-10-25 22:09:25.845670,CUST000797,Beverage,Green Tea,2,85,170,MBK Center
TXN00009238,2025-10-25 22:09:25.850279,CUST000345,Smartphone,iPhone 14,1,32900,32900,MBK Center
TXN00009605,2025-10-25 22:09:25.898974,CUST000841,Smartphone,iPhone 14,1,32900,32900,Siam Paragon
TXN00009662,2025-10-25 22:09:25.906645,CUST000155,Smartphone,OPPO Reno8,1,15990,15990,Central Chiang Mai
TXN00009781,2025-10-25 22:09:25.922434,CUST000400,Food,Sandwich,1,145,145,Terminal 21
TXN00000619,2025-10-26 22:09:24.670635,CUST000439,Smartphone,Samsung Galaxy S23,1,28900,28900,Terminal 21
TXN00001150,2025-10-26 22:09:24.756817,CUST000488,Smartphone,OPPO Reno8,1,15990,15990,Central World
TXN00001807,2025-10-26 22:09:24.845322,CUST000055,Smartphone,Samsung Galaxy S23,1,28900,28900,Central World
TXN00002574,2025-10-26 22:09:24.950512,CUST000420,Smartphone,iPhone 14,1,32900,32900,Terminal 21
TXN00002657,2025-10-26 22:09:24.961458,CUST000899,Accessories,Phone Case,1,390,390,Terminal 21
TXN00003101,2025-10-26 22:09:25.020853,CUST000794,Beverage,Green Tea,1,85,85,Central Festival Phuket
TXN00003113,2025-10-26 22:09:25.022446,CUST000798,Food,Croissant,1,95,95,MBK Center
TXN00003344,2025-10-26 22:09:25.053370,CUST000170,Accessories,Screen Protector,2,290,580,MBK Center
TXN00004287,2025-10-26 22:09:25.178120,CUST000641,Beverage,Green Tea,2,85,170,Central Chiang Mai
TXN00004405,2025-10-26 22:09:25.193736,CUST000002,Accessories,Phone Case,1,390,390,Central World
TXN00004485,2025-10-26 22:09:25.205068,CUST000820,Food,Sandwich,1,145,145,Central Festival Phuket
TXN00004842,2025-10-26 22:09:25.253438,CUST000303,Smartphone,Samsung Galaxy S23,1,28900,28900,Terminal 21
TXN00004952,2025-10-26 22:09:25.267970,CUST000652,Beverage,Green Tea,1,85,85,Central World
TXN00006650,2025-10-26 22:09:25.506277,CUST000108,Coffee,Americano,1,95,95,Central Festival Phuket
TXN00006707,2025-10-26 22:09:25.513815,CUST000561,Accessories,Screen Protector,1,290,290,Central World
TXN00006836,2025-10-26 22:09:25.531564,CUST000939,Food,Sandwich,1,145,145,Siam Paragon
TXN00007415,2025-10-26 22:09:25.609273,CUST000885,Smartphone,iPhone 14,1,32900,32900,Central World
TXN00007850,2025-10-26 22:09:25.666106,CUST000201,Beverage,Green Tea,2,85,170,Central World
TXN00008705,2025-10-26 22:09:25.778914,CUST000114,Food,Sandwich,3,145,435,MBK Center
TXN00008738,2025-10-26 22:09:25.783191,CUST000855,Accessories,Phone Case,1,390,390,Siam Paragon
TXN00008831,2025-10-26 22:09:25.795335,CUST000890,Smartphone,iPhone 14,1,32900,32900,Terminal 21
TXN00008906,2025-10-26 22:09:25.805114,CUST000499,Accessories,Screen Protector,1,290,290,Central World
TXN00009064,2025-10-26 22:09:25.826388,CUST000646,Smartphone,Samsung Galaxy S23,1,28900,28900,Central Festival Phuket
TXN00009307,2025-10-26 22:09:25.859511,CUST000014,Accessories,Wireless Charger,3,1290,3870,Central Chiang Mai
TXN00009584,2025-10-26 22:09:25.895924,CUST000730,Coffee,Cappuccino,1,110,110,Siam Paragon
TXN00009648,2025-10-26 22:09:25.904799,CUST000118,Accessories,Wireless Charger,3,1290,3870,MBK Center
TXN00001346,2025-10-27 22:09:24.783092,CUST000841,Accessories,Phone Case,1,390,390,Central Festival Phuket
TXN00001377,2025-10-27 22:09:24.787154,CUST000996,Accessories,Wireless Charger,1,1290,1290,Central Festival Phuket
TXN00001432,2025-10-27 22:09:24.794373,CUST000517,Smartphone,Samsung Galaxy S23,1,28900,28900,Central Chiang Mai
TXN00002717,2025-10-27 22:09:24.969388,CUST000650,Smartphone,iPhone 14,1,32900,32900,Siam Paragon
TXN00002861,2025-10-27 22:09:24.988734,CUST000312,Smartphone,Samsung Galaxy S23,1,28900,28900,Siam Paragon
TXN00003376,2025-10-27 22:09:25.057556,CUST000929,Smartphone,OPPO Reno8,1,15990,15990,Terminal 21
TXN00003593,2025-10-27 22:09:25.086145,CUST000157,Smartphone,iPhone 14,1,32900,32900,Central Festival Phuket
TXN00003697,2025-10-27 22:09:25.100076,CUST000422,Food,Croissant,1,95,95,Terminal 21
TXN00004104,2025-10-27 22:09:25.153661,CUST000528,Coffee,Americano,1,95,95,MBK Center
TXN00004298,2025-10-27 22:09:25.179583,CUST000077,Smartphone,iPhone 14,1,32900,32900,Siam Paragon
TXN00004488,2025-10-27 22:09:25.205495,CUST000023,Beverage,Green Tea,2,85,170,Terminal 21
TXN00004531,2025-10-27 22:09:25.211479,CUST000886,Smartphone,OPPO Reno8,1,15990,15990,Central World
TXN00005840,2025-10-27 22:09:25.388760,CUST000111,Coffee,Latte,2,115,230,Siam Paragon
TXN00007697,2025-10-27 22:09:25.646123,CUST000562,Food,Croissant,1,95,95,Terminal 21
TXN00008066,2025-10-27 22:09:25.694652,CUST000697,Accessories,Screen Protector,1,290,290,Siam Paragon
TXN00008423,2025-10-27 22:09:25.741908,CUST000198,Smartphone,OPPO Reno8,1,15990,15990,Terminal 21
TXN00008636,2025-10-27 22:09:25.769953,CUST000571,Coffee,Americano,1,95,95,Terminal 21
TXN00009468,2025-10-27 22:09:25.880696,CUST000083,Accessories,Phone Case,1,390,390,Central Chiang Mai
TXN00009797,2025-10-27 22:09:25.924568,CUST000648,Coffee,Americano,1,95,95,Terminal 21
TXN00009921,2025-10-27 22:09:25.941787,CUST000617,Smartphone,iPhone 14,1,32900,32900,Central World
TXN00000274,2025-10-28 22:09:24.622671,CUST000145,Smartphone,OPPO Reno8,1,15990,15990,Central Festival Phuket
TXN00000919,2025-10-28 22:09:24.724876,CUST000119,Food,Sandwich,1,145,145,Terminal 21
TXN00000951,2025-10-28 22:09:24.729377,CUST000929,Accessories,Phone Case,1,390,390,Central World
TXN00000976,2025-10-28 22:09:24.733091,CUST000534,Accessories,Wireless Charger,3,1290,3870,Siam Paragon
TXN00001340,2025-10-28 22:09:24.782307,CUST000705,Food,Sandwich,1,145,145,Central Chiang Mai
TXN00001754,2025-10-28 22:09:24.838061,CUST000726,Coffee,Cappuccino,3,110,330,Central World
TXN00002966,2025-10-28 22:09:25.002889,CUST000150,Smartphone,iPhone 14,1,32900,32900,Terminal 21
TXN00003030,2025-10-28 22:09:25.011356,CUST000541,Food,Croissant,3,95,285,Central World
TXN00003453,2025-10-28 22:09:25.067679,CUST000371,Coffee,Americano,2,95,190,Siam Paragon
TXN00003544,2025-10-28 22:09:25.079638,CUST000760,Accessories,Phone Case,1,390,390,Central World
TXN00003842,2025-10-28 22:09:25.119010,CUST000461,Food,Croissant,1,95,95,MBK Center
TXN00004054,2025-10-28 22:09:25.147116,CUST000414,Smartphone,iPhone 14,1,32900,32900,Siam Paragon
TXN00004183,2025-10-28 22:09:25.164047,CUST000949,Smartphone,Samsung Galaxy S23,1,28900,28900,Siam Paragon
TXN00004213,2025-10-28 22:09:25.168199,CUST000187,Coffee,Cappuccino,1,110,110,Central Festival Phuket
TXN00004223,2025-10-28 22:09:25.169630,CUST000763,Coffee,Latte,1,115,115,Central Festival Phuket
TXN00004766,2025-10-28 22:09:25.243223,CUST000946,Food,Croissant,1,95,95,Siam Paragon
TXN00004807,2025-10-28 22:09:25.248827,CUST000148,Food,Sandwich,1,145,145,Central Festival Phuket
TXN00005032,2025-10-28 22:09:25.278814,CUST000951,Smartphone,iPhone 14,1,32900,32900,Terminal 21
